Plot,Quad,ID,Site,Sample.Year,Burn.Year,Treatment ,cyano,Lichen,Moss,Mixed,Total,2017_precip,2018_precip,2019_precip,2020_precip
pgw09,b,pgw09b2020,pgw,2020,2017,rx,0,0,0,16,16,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,c,pgw09c2020,pgw,2020,2017,rx,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,d,pgw09d2020,pgw,2020,2017,rx,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,a,pgw10a2020,pgw,2020,2017,rx,10,0,0,10,20,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,b,pgw10b2020,pgw,2020,2017,rx,0,0,0,51,51,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,c,pgw10c2020,pgw,2020,2017,rx,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,d,pgw10d2020,pgw,2020,2017,rx,0,0,0,56,56,5.541666667,1.863333333,5.976666667,3.336666667
pgw01,a,pgwc01a2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw01,b,pgwc01b2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw01,c,pgwc01c2020,pgw,2020,2017,none,0,0,0,15,15,5.541666667,1.863333333,5.976666667,3.336666667
pgw01,d,pgwc01d2020,pgw,2020,2017,none,0,0,0,44,44,5.541666667,1.863333333,5.976666667,3.336666667
pgw02,a,pgwc02a2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw02,b,pgwc02b2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw02,c,pgwc02c2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw02,d,pgwc02d2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw03,a,pgwc03a2020,pgw,2020,2017,none,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw03,b,pgwc03b2020,pgw,2020,2017,none,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw03,c,pgwc03c2020,pgw,2020,2017,none,0,6,6,6,18,5.541666667,1.863333333,5.976666667,3.336666667
pgw03,d,pgwc03d2020,pgw,2020,2017,none,0,0,0,27,27,5.541666667,1.863333333,5.976666667,3.336666667
pgw04,a,pgwc04a2020,pgw,2020,2017,none,0,0,0,2,2,5.541666667,1.863333333,5.976666667,3.336666667
pgw04,b,pgwc04b2020,pgw,2020,2017,none,0,0,0,3,3,5.541666667,1.863333333,5.976666667,3.336666667
pgw04,c,pgwc04c2020,pgw,2020,2017,none,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw04,d,pgwc04d2020,pgw,2020,2017,none,0,0,0,19,19,5.541666667,1.863333333,5.976666667,3.336666667
pgw05,a,pgwc05a2020,pgw,2020,2017,none,1,0,1,0,2,5.541666667,1.863333333,5.976666667,3.336666667
pgw05,b,pgwc05b2020,pgw,2020,2017,none,0,0,0,36,36,5.541666667,1.863333333,5.976666667,3.336666667
pgw05,c,pgwc05c2020,pgw,2020,2017,none,0,0,0,2,2,5.541666667,1.863333333,5.976666667,3.336666667
pgw05,d,pgwc05d2020,pgw,2020,2017,none,0,0,0,20,20,5.541666667,1.863333333,5.976666667,3.336666667
pgw06,a,pgwc06a2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw06,b,pgwc06b2020,pgw,2020,2017,none,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw06,c,pgwc06c2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw06,d,pgwc06d2020,pgw,2020,2017,none,9,0,0,0,9,5.541666667,1.863333333,5.976666667,3.336666667
pgw07,a,pgwc07a2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw07,b,pgwc07b2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw07,c,pgwc07c2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw07,d,pgwc07d2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw08,a,pgwc08a2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw08,b,pgwc08b2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw08,c,pgwc08c2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw08,d,pgwc08d2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,a,pgwc09a2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,b,pgwc09b2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,c,pgwc09c2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,d,pgwc09d2020,pgw,2020,2017,none,0,0,0,2,2,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,a,pgwc10a2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,b,pgwc10b2020,pgw,2020,2017,none,0,0,0,4,4,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,c,pgwc10c2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,d,pgwc10d2020,pgw,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc01,a,rcb01a2020,rc,2020,2017/2012,rx/wild,0,2,2,0,4,5.541666667,1.863333333,5.976666667,3.336666667
rc01,b,rcb01b2020,rc,2020,2017/2012,rx/wild,0,0,0,4,4,5.541666667,1.863333333,5.976666667,3.336666667
rc01,c,rcb01c2020,rc,2020,2017/2012,rx/wild,0,3,1,0,4,5.541666667,1.863333333,5.976666667,3.336666667
rc01,d,rcb01d2020,rc,2020,2017/2012,rx/wild,0,0,0,11,11,5.541666667,1.863333333,5.976666667,3.336666667
rc02,a,rcb02a2020,rc,2020,2017/2012,rx/wild,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc02,b,rcb02b2020,rc,2020,2017/2012,rx/wild,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc02,c,rcb02c2020,rc,2020,2017/2012,rx/wild,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc02,d,rcb02d2020,rc,2020,2017/2012,rx/wild,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc3,a,rcb3a2020,rc,2020,2017/2012,rx/wild,0,0,1,0,1,5.541666667,1.863333333,5.976666667,3.336666667
rc3,b,rcb3b2020,rc,2020,2017/2012,rx/wild,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
rc3,c,rcb3c2020,rc,2020,2017/2012,rx/wild,0,10,10,0,20,5.541666667,1.863333333,5.976666667,3.336666667
rc3,d,rcb3d2020,rc,2020,2017/2012,rx/wild,0,0,0,19,19,5.541666667,1.863333333,5.976666667,3.336666667
rc04,a,rcb04a2020,rc,2020,2017/2012,rx/wild,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc04,b,rcb04b2020,rc,2020,2017/2012,rx/wild,0,0,0,23,23,5.541666667,1.863333333,5.976666667,3.336666667
rc04,c,rcb04c2020,rc,2020,2017/2012,rx/wild,0,0,4,0,4,5.541666667,1.863333333,5.976666667,3.336666667
rc04,d,rcb04d2020,rc,2020,2017/2012,rx/wild,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc05,a,rcb05a2020,rc,2020,2017/2012,rx/wild,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc05,b,rcb05b2020,rc,2020,2017/2012,rx/wild,0,0,0,21,21,5.541666667,1.863333333,5.976666667,3.336666667
rc05,c,rcb05c2020,rc,2020,2017/2012,rx/wild,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc05,d,rcb05d2020,rc,2020,2017/2012,rx/wild,0,0,5,0,5,5.541666667,1.863333333,5.976666667,3.336666667
rc06,a,rcb06a2020,rc,2020,2017/2012,rx/wild,0,2,2,0,4,5.541666667,1.863333333,5.976666667,3.336666667
rc06,b,rcb06b2020,rc,2020,2017/2012,rx/wild,0,0,0,45,45,5.541666667,1.863333333,5.976666667,3.336666667
rc06,c,rcb06c2020,rc,2020,2017/2012,rx/wild,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc06,d,rcb06d2020,rc,2020,2017/2012,rx/wild,0,0,0,55,55,5.541666667,1.863333333,5.976666667,3.336666667
rc07,a,rcb07a2020,rc,2020,2017/2012,rx/wild,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc07,b,rcb07b2020,rc,2020,2017/2012,rx/wild,0,0,0,4,4,5.541666667,1.863333333,5.976666667,3.336666667
rc07,c,rcb07c2020,rc,2020,2017/2012,rx/wild,0,1,1,12,14,5.541666667,1.863333333,5.976666667,3.336666667
rc07,d,rcb07d2020,rc,2020,2017/2012,rx/wild,0,0,0,5,5,5.541666667,1.863333333,5.976666667,3.336666667
rc08,a,rcb08a2020,rc,2020,2017/2012,rx/wild,0,0,2,5,7,5.541666667,1.863333333,5.976666667,3.336666667
rc08,b,rcb08b2020,rc,2020,2017/2012,rx/wild,0,0,0,11,11,5.541666667,1.863333333,5.976666667,3.336666667
rc08,c,rcb08c2020,rc,2020,2017/2012,rx/wild,0,0,1,2,3,5.541666667,1.863333333,5.976666667,3.336666667
rc08,d,rcb08d2020,rc,2020,2017/2012,rx/wild,0,0,0,43,43,5.541666667,1.863333333,5.976666667,3.336666667
rc09,a,rcb09a2020,rc,2020,2017/2012,rx/wild,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
rc09,b,rcb09b2020,rc,2020,2017/2012,rx/wild,0,0,0,14,14,5.541666667,1.863333333,5.976666667,3.336666667
rc09,c,rcb09c2020,rc,2020,2017/2012,rx/wild,0,1,1,1,3,5.541666667,1.863333333,5.976666667,3.336666667
rc09,d,rcb09d2020,rc,2020,2017/2012,rx/wild,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc10,a,rcb10a2020,rc,2020,2017/2012,rx/wild,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc10,b,rcb10b2020,rc,2020,2017/2012,rx/wild,0,0,0,19,19,5.541666667,1.863333333,5.976666667,3.336666667
rc10,c,rcb10c2020,rc,2020,2017/2012,rx/wild,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
rc10,d,rcb10d2020,rc,2020,2017/2012,rx/wild,0,0,0,17,17,5.541666667,1.863333333,5.976666667,3.336666667
rc01,a,rcc01a2020,rc,2020,2017/2012,none,0,0,2,0,2,5.541666667,1.863333333,5.976666667,3.336666667
rc01,b,rcc01b2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc01,c,rcc01c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc01,d,rcc01d2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc02,a,rcc02a2020,rc,2020,2017/2012,none,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc02,b,rcc02b2020,rc,2020,2017/2012,none,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc02,c,rcc02c2020,rc,2020,2017/2012,none,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc02,d,rcc02d2020,rc,2020,2017/2012,none,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc03,a,rcc03a2020,rc,2020,2017/2012,none,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc03,b,rcc03b2020,rc,2020,2017/2012,none,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc03,c,rcc03c2020,rc,2020,2017/2012,none,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc03,d,rcc03d2020,rc,2020,2017/2012,none,,,,,0,5.541666667,1.863333333,5.976666667,3.336666667
rc04,a,rcc04a2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc04,b,rcc04b2020,rc,2020,2017/2012,none,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
rc04,c,rcc04c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc04,d,rcc04d2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc05,a,rcc05a2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc05,b,rcc05b2020,rc,2020,2017/2012,none,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
rc05,c,rcc05c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc05,d,rcc05d2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc06,a,rcc06a2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc06,b,rcc06b2020,rc,2020,2017/2012,none,0,0,0,15,15,5.541666667,1.863333333,5.976666667,3.336666667
rc06,c,rcc06c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc06,d,rcc06d2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc07,a,rcc07a2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc07,b,rcc07b2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc07,c,rcc07c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc07,d,rcc07d2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc08,a,rcc08a2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc08,b,rcc08b2020,rc,2020,2017/2012,none,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
rc08,c,rcc08c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc08,d,rcc08d2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc09,a,rcc09a2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc09,b,rcc09b2020,rc,2020,2017/2012,none,0,0,0,1,1,5.541666667,1.863333333,5.976666667,3.336666667
rc09,c,rcc09c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc09,d,rcc09d2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc10,a,rcc10a2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc10,b,rcc10b2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc10,c,rcc10c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc10,d,rcc10d2020,rc,2020,2017/2012,none,0,0,0,14,14,5.541666667,1.863333333,5.976666667,3.336666667
pge10,c,pgeb10c2020,pge,2020,2017,rx,44,8,44,0,96,5.541666667,1.863333333,5.976666667,3.336666667
pge10,b,pgeb10b2020,pge,2020,2017,rx,0,5,29,0,34,5.541666667,1.863333333,5.976666667,3.336666667
pge10,a,pgeb10a2020,pge,2020,2017,rx,10,1,2,0,13,5.541666667,1.863333333,5.976666667,3.336666667
pge10,d,pgeb10d2020,pge,2020,2017,rx,6,1,1,0,8,5.541666667,1.863333333,5.976666667,3.336666667
pge09,b,pgeb09b2020,pge,2020,2017,rx,18,4,2,0,24,5.541666667,1.863333333,5.976666667,3.336666667
pge09,d,pgeb09d2020,pge,2020,2017,rx,25,0,5,0,30,5.541666667,1.863333333,5.976666667,3.336666667
pge08,b,pgeb08b2020,pge,2020,2017,rx,0,2,2,0,4,5.541666667,1.863333333,5.976666667,3.336666667
pge08,d,pgeb08d2020,pge,2020,2017,rx,0,0,0,75,75,5.541666667,1.863333333,5.976666667,3.336666667
pge09,a,pgeb09a2020,pge,2020,2017,rx,30,4,10,0,44,5.541666667,1.863333333,5.976666667,3.336666667
pegb09,c,pegb09c2020,pge,2020,2017,rx,50,0,5,0,55,5.541666667,1.863333333,5.976666667,3.336666667
pge08,a,pgeb08a2020,pge,2020,2017,rx,0,6,25,10,41,5.541666667,1.863333333,5.976666667,3.336666667
pge08,c,pgeb08c2020,pge,2020,2017,rx,0,30,24,10,64,5.541666667,1.863333333,5.976666667,3.336666667
pge07,a,pgeb07a2020,pge,2020,2017,rx,0,0,2,0,2,5.541666667,1.863333333,5.976666667,3.336666667
pge07,c,pgeb07c2020,pge,2020,2017,rx,0,2,10,5,17,5.541666667,1.863333333,5.976666667,3.336666667
pge07,b,pgeb07b2020,pge,2020,2017,rx,0,0,0,68,68,5.541666667,1.863333333,5.976666667,3.336666667
pge07,d,pgeb07d2020,pge,2020,2017,rx,0,0,0,32,32,5.541666667,1.863333333,5.976666667,3.336666667
pge06,a,pgeb06a2020,pge,2020,2017,rx,0,10,0,0,10,5.541666667,1.863333333,5.976666667,3.336666667
pge06,c,pgeb06c2020,pge,2020,2017,rx,0,4,0,0,4,5.541666667,1.863333333,5.976666667,3.336666667
pge05,a,pgeb05a2020,pge,2020,2017,rx,0,0,2,30,32,5.541666667,1.863333333,5.976666667,3.336666667
pge05,c,pgeb05c2020,pge,2020,2017,rx,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge04,a,pgeb04a2020,pge,2020,2017,rx,0,2,2,2,6,5.541666667,1.863333333,5.976666667,3.336666667
pge04,c,pgeb04c2020,pge,2020,2017,rx,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge03,a,pgeb03a2020,pge,2020,2017,rx,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge03,c,pgeb03c2020,pge,2020,2017,rx,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge02,a,pgeb02a2020,pge,2020,2017,rx,0,0,0,6,6,5.541666667,1.863333333,5.976666667,3.336666667
pge02,c,pgeb02c2020,pge,2020,2017,rx,0,0,0,5,5,5.541666667,1.863333333,5.976666667,3.336666667
pge01,a,pgeb01a2020,pge,2020,2017,rx,0,2,0,0,2,5.541666667,1.863333333,5.976666667,3.336666667
pge01,c,pgeb01c2020,pge,2020,2017,rx,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge06,b,pgeb06b2020,pge,2020,2017,rx,0,1,1,0,2,5.541666667,1.863333333,5.976666667,3.336666667
pge06,d,pgeb06d2020,pge,2020,2017,rx,9,2,2,0,13,5.541666667,1.863333333,5.976666667,3.336666667
pge05,b,pgeb05b2020,pge,2020,2017,rx,0,0,0,8,8,5.541666667,1.863333333,5.976666667,3.336666667
pge05,d,pgeb05d2020,pge,2020,2017,rx,0,0,0,88,88,5.541666667,1.863333333,5.976666667,3.336666667
pge04,b,pgeb04b2020,pge,2020,2017,rx,1,0,1,0,2,5.541666667,1.863333333,5.976666667,3.336666667
pge04,d,pgeb04d2020,pge,2020,2017,rx,0,0,2,6,8,5.541666667,1.863333333,5.976666667,3.336666667
pge03,b,pgeb03b2020,pge,2020,2017,rx,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge03,d,pgeb03d2020,pge,2020,2017,rx,0,33,0,0,33,5.541666667,1.863333333,5.976666667,3.336666667
pge02,b,pgeb02b2020,pge,2020,2017,rx,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge02,d,pgeb02d2020,pge,2020,2017,rx,2,0,0,0,2,5.541666667,1.863333333,5.976666667,3.336666667
pge01,b,pgeb01b2020,pge,2020,2017,rx,0,9,0,0,9,5.541666667,1.863333333,5.976666667,3.336666667
pge01,d,pgeb01d2020,pge,2020,2017,rx,0,16,0,0,16,5.541666667,1.863333333,5.976666667,3.336666667
