domain,phylum,class,order,family,genus,OTU,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sum
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,272,0.000164113,0.000165415,0.00018105,0.000215911,0.000209834,0.000203271,0.000161304,0.000117059,0.000191867,0.000185608,0.00018304,0.000243576,0.000179976,0.000172286,0.000220199,0.000214384,0.000199319,0.000145345,0.000235659,0.000367861,0.000220128,0.000264258,0.000311291,0.000163718,0.004916471
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Pseudoramibacter,273,2.18817E-05,2.06703E-05,0,1.39158E-05,2.09834E-05,2.38997E-05,1.20978E-05,0,3.83734E-05,1.72493E-05,1.79937E-05,2.119E-05,2.15972E-05,0,2.75249E-05,2.51346E-05,8.05581E-06,1.29196E-05,2.66066E-05,1.70934E-05,2.20128E-05,2.91942E-05,2.13667E-05,1.60943E-05,0.000435855
Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliobacterium,274,0.000394209,0.000356935,0.000402334,0.000327094,0.000328812,0.00043734,0.000338821,0.000233448,0.0002878,0.000255628,0.000330402,0.000264875,0.000452724,0.000172286,0.000340515,0.000316031,0.000274064,0.000309671,0.000276709,0.000748938,0.000414359,0.000367445,0.000501013,0.000255289,0.008386741
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,275,4.37634E-05,5.16757E-06,2.828E-05,2.08738E-05,2.09834E-05,5.97493E-06,4.03259E-06,1.29768E-05,9.59335E-06,1.72493E-05,1.50465E-05,0,1.43981E-05,0,3.29164E-05,2.14384E-05,1.07411E-05,1.93128E-05,2.06772E-05,2.99575E-05,6.28013E-06,2.44124E-05,5.01013E-05,1.34581E-05,0.000427635
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,276,7.66987E-05,2.58378E-05,3.38194E-05,2.08738E-05,4.90334E-05,5.38975E-05,6.85956E-05,5.19071E-05,0,3.44542E-05,3.0093E-05,6.33516E-05,7.90412E-05,3.44572E-05,6.04413E-05,5.02693E-05,3.76491E-05,2.26426E-05,7.67792E-05,7.68763E-05,4.40256E-05,3.42277E-05,7.5152E-05,3.23273E-05,0.001132451
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Catonella,277,0,1.03351E-05,1.1312E-05,6.95792E-06,2.09834E-05,0,1.61304E-05,3.89303E-05,0,4.31233E-06,1.20372E-05,0,7.19905E-06,0,5.50498E-06,2.14384E-05,1.07411E-05,9.6897E-06,2.06772E-05,1.28201E-05,1.87756E-05,1.46474E-05,7.14681E-06,1.07665E-05,0.000260405
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,278,6.54195E-05,4.12873E-05,4.51897E-05,4.16041E-05,1.39889E-05,4.77378E-05,2.41124E-05,2.59536E-05,2.878E-05,1.72493E-05,3.90898E-05,2.119E-05,5.75182E-05,2.29715E-05,3.29164E-05,7.54039E-05,7.25299E-05,3.54623E-05,5.01725E-05,5.9915E-05,5.97259E-05,3.42277E-05,6.42844E-05,1.34581E-05,0.000990188
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,279,0,3.62262E-05,2.2624E-05,2.78317E-05,2.09834E-05,2.98746E-05,2.41124E-05,1.29768E-05,4.79667E-05,3.02308E-05,2.10961E-05,7.42743E-05,1.43981E-05,1.14857E-05,2.20199E-05,2.86461E-05,2.14545E-05,1.93128E-05,1.76364E-05,2.13668E-05,3.4476E-05,1.95299E-05,2.85504E-05,1.60943E-05,0.000603168
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,280,2.18817E-05,1.55027E-05,3.38194E-05,1.39158E-05,4.90334E-05,3.57264E-05,4.03259E-05,3.89303E-05,1.91867E-05,2.15617E-05,2.10961E-05,2.119E-05,1.43981E-05,3.44572E-05,1.6515E-05,2.86461E-05,8.05581E-06,2.26426E-05,2.94954E-05,2.99575E-05,3.77131E-05,4.4043E-05,3.92338E-05,1.88692E-05,0.000656197
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,281,3.28225E-05,4.66146E-05,1.1312E-05,1.39158E-05,2.79779E-05,4.77378E-05,8.06518E-06,1.29768E-05,3.83734E-05,2.15617E-05,1.50465E-05,1.0595E-05,7.19905E-06,1.14857E-05,3.85916E-05,3.58538E-05,1.34263E-05,2.26426E-05,2.35659E-05,1.70934E-05,3.14006E-05,2.44124E-05,2.85504E-05,4.03744E-05,0.000581596
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,282,4.37634E-05,3.08988E-05,2.828E-05,7.63937E-05,4.90334E-05,2.98746E-05,2.82697E-05,3.89303E-05,1.91867E-05,2.15617E-05,3.30402E-05,3.1785E-05,2.87962E-05,1.14857E-05,3.29164E-05,3.58538E-05,2.42228E-05,1.29196E-05,2.66066E-05,5.13243E-05,4.07885E-05,2.91942E-05,3.5734E-05,1.34581E-05,0.000774318
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,283,0,1.03351E-05,5.656E-06,2.08738E-05,2.09834E-05,1.19499E-05,1.20978E-05,2.59536E-05,9.59335E-06,2.57851E-05,9.02789E-06,1.0595E-05,2.87962E-05,2.29715E-05,1.6515E-05,2.14384E-05,1.07411E-05,9.6897E-06,8.84861E-06,4.27335E-06,9.42019E-06,2.44124E-05,7.14681E-06,1.60943E-05,0.000343198
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified (derived from Lachnospiraceae),284,2.18817E-05,1.55027E-05,3.38194E-05,4.87772E-05,2.79779E-05,2.98746E-05,1.20978E-05,3.89303E-05,3.83734E-05,3.44542E-05,4.51394E-05,4.238E-05,5.04676E-05,1.14857E-05,2.75249E-05,2.51346E-05,2.14545E-05,1.61495E-05,2.94954E-05,4.69188E-05,3.14006E-05,1.95299E-05,3.5734E-05,3.77383E-05,0.000742243
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Candidatus Desulforudis,285,0.000251527,0.00034628,0.000300293,0.000313107,0.000258867,0.00042502,0.000239045,0.000233448,0.000172581,0.000293416,0.000291622,0.000180224,0.000316907,0.000218466,0.000340515,0.000397349,0.000336351,0.000346298,0.000282791,0.000687261,0.00042407,0.000284392,0.000436545,0.000283037,0.007659413
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium,286,0.000778266,0.000527411,0.000559769,0.000606128,0.000580469,0.000674489,0.000600731,0.000350507,0.000529118,0.000573495,0.000604962,0.000540673,0.000541784,0.000287143,0.000627114,0.000602492,0.000424937,0.000601028,0.000539735,0.001191692,0.000634487,0.000601502,0.000764414,0.000468954,0.014211301
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,287,0.000558322,0.000708542,0.000690965,0.000674273,0.000656182,0.00086544,0.000629832,0.000583955,0.000736808,0.000629067,0.000653048,0.000699052,0.000797833,0.000390752,0.000627114,0.000896345,0.000685159,0.000694262,0.000661365,0.001491268,0.000810913,0.000694621,0.001029656,0.000638221,0.017502998
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,288,0.000492338,0.000599331,0.000620994,0.000555917,0.000648971,0.000748406,0.00054045,0.000480275,0.000403019,0.000544598,0.000626678,0.000498075,0.000757014,0.00044818,0.000516447,0.000746646,0.000620103,0.000549416,0.000554938,0.001334872,0.000725128,0.000616602,0.000869406,0.00044953,0.014947335
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Thermincola,289,0.000175392,0.000263706,0.000215161,0.000187936,0.000301051,0.000357264,0.000157354,0.000155855,0.000172581,0.000237845,0.000252843,0.000222823,0.000215972,9.17674E-05,0.000187283,0.000262435,0.000209008,0.000226426,0.000165721,0.000522054,0.000247644,0.000219712,0.000296556,0.000174817,0.005519205
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Filifactor,290,2.18817E-05,0,0,6.95792E-06,6.99447E-06,5.97493E-06,0,3.89303E-05,0,4.31233E-06,3.0093E-06,0,2.15972E-05,0,2.75249E-05,1.07561E-05,1.07411E-05,3.2299E-06,8.84861E-06,2.5552E-05,1.57003E-05,4.88248E-06,7.14681E-06,8.07489E-06,0.000232115
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,291,1.09408E-05,1.03351E-05,1.6968E-05,2.78317E-05,2.09834E-05,4.77378E-05,8.06518E-06,0,0,2.15617E-05,2.71457E-05,3.1785E-05,2.87962E-05,1.14857E-05,3.29164E-05,3.23424E-05,1.34263E-05,1.93128E-05,1.76364E-05,3.41428E-05,9.42019E-06,3.90095E-05,3.92338E-05,2.15053E-05,0.000522582
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio,292,0.000175392,7.75135E-05,5.10206E-05,9.03813E-05,8.40057E-05,0.00013151,9.68653E-05,5.19071E-05,7.66479E-05,8.20232E-05,8.42293E-05,0.000137626,0.00013693,6.86775E-05,0.0001101,7.54039E-05,6.71317E-05,7.42544E-05,0.000117981,8.5467E-05,0.000125603,9.76496E-05,0.000114386,9.96181E-05,0.002312324
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,293,1.09408E-05,4.12873E-05,4.51897E-05,4.16041E-05,6.99447E-05,8.37721E-05,8.87585E-05,3.89303E-05,6.72523E-05,5.17924E-05,4.51394E-05,6.33516E-05,2.15972E-05,4.59429E-05,3.85916E-05,5.02693E-05,4.56773E-05,5.49416E-05,4.4243E-05,7.2691E-05,3.77131E-05,7.32372E-05,7.86517E-05,7.00656E-05,0.001281585
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,294,6.54195E-05,7.24525E-05,6.79303E-05,6.27648E-05,6.30944E-05,0.000137362,5.65394E-05,5.19071E-05,0,5.17924E-05,8.73316E-05,6.33516E-05,5.75182E-05,0.000114857,6.61166E-05,5.7477E-05,6.17335E-05,6.4598E-05,6.20315E-05,0.000124015,9.42019E-05,5.36066E-05,9.3019E-05,7.53379E-05,0.001704458
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,295,2.18817E-05,1.03351E-05,2.2624E-05,4.87772E-05,7.67949E-05,2.38997E-05,2.01629E-05,3.89303E-05,9.59335E-06,1.72493E-05,4.21922E-05,4.238E-05,3.59953E-05,1.14857E-05,4.39831E-05,3.58538E-05,2.14545E-05,4.52852E-05,3.83136E-05,7.2691E-05,4.40256E-05,7.82707E-05,3.5734E-05,3.77383E-05,0.000875652
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,296,0.000208102,0.000175804,0.000135861,0.000118356,0.00015395,0.00013151,0.000234888,0.000129768,0.000124615,0.000120701,0.000153567,0.000137626,0.000187398,0.000114857,0.00016515,0.000147112,0.000166099,0.000100227,0.000182446,0.000209482,0.000200705,0.000185736,0.00019709,0.000172042,0.00385309
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,297,2.18817E-05,4.66146E-05,2.828E-05,3.47896E-05,4.90334E-05,5.97493E-05,1.61304E-05,0,3.83734E-05,3.88999E-05,3.0093E-05,1.0595E-05,5.04676E-05,1.14857E-05,2.20199E-05,2.51346E-05,1.07411E-05,2.91357E-05,3.83136E-05,4.69188E-05,3.4476E-05,2.44124E-05,4.64174E-05,2.69163E-05,0.000740879
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unclassified (derived from Ruminococcaceae),298,2.18817E-05,1.03351E-05,2.2624E-05,6.95792E-06,0,1.79248E-05,8.06518E-06,1.29768E-05,3.83734E-05,2.15617E-05,1.20372E-05,3.1785E-05,2.87962E-05,0,2.20199E-05,2.51346E-05,1.07411E-05,3.2299E-06,1.76364E-05,2.13668E-05,2.50881E-05,3.42277E-05,2.13667E-05,1.60943E-05,0.000430225
Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Dethiobacter,299,9.86932E-05,6.71251E-05,0.00011312,0.000139158,0.000118978,0.000215282,0.000104972,6.48839E-05,0.000124615,0.000112254,0.000120372,9.55736E-05,0.000215972,6.86775E-05,0.000126558,9.33308E-05,0.000123605,0.00010339,0.000141699,0.00025552,0.000186138,0.000136659,0.00019709,0.000102393,0.003126059
Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,300,0.000306231,0.000237868,0.000311955,0.000215911,0.000237956,0.000304906,0.000291011,0.000194652,0.000259119,0.000185608,0.000277662,0.000307474,0.000259389,0.000218466,0.000326326,0.000312335,0.000217313,0.000284697,0.000179405,0.000526459,0.000267067,0.000291942,0.000390496,0.000205341,0.006609588
Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophothermus,301,0.000218817,0.000191253,0.000175511,0.000132344,0.000118978,0.000209122,9.27079E-05,0.00010368,0.000105329,0.000112254,0.000147518,9.55736E-05,0.000151403,2.29715E-05,0.000203741,0.000190358,0.000150873,0.000132526,0.000168762,0.000418524,0.000150853,0.000195299,0.000186038,0.000115851,0.003790288
Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified (derived from Clostridiales),Blautia,302,2.18817E-05,4.12873E-05,2.828E-05,4.16041E-05,4.90334E-05,2.38997E-05,2.01629E-05,2.59536E-05,9.59335E-06,2.57851E-05,4.21922E-05,5.29751E-05,2.15972E-05,4.59429E-05,2.75249E-05,3.58538E-05,2.68527E-05,1.61495E-05,5.89907E-05,3.85483E-05,3.4476E-05,5.36066E-05,4.64174E-05,3.23273E-05,0.000820936
Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified (derived from Clostridiales),Epulopiscium,303,0,2.06703E-05,2.828E-05,1.39158E-05,0,5.97493E-06,8.06518E-06,0,2.878E-05,1.72493E-05,2.10961E-05,1.0595E-05,0,3.44572E-05,5.50498E-06,7.17076E-06,2.14545E-05,1.29196E-05,4.13543E-05,4.27335E-05,6.28013E-06,4.4043E-05,3.5734E-06,1.34581E-05,0.000387576
Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified (derived from Clostridiales),unclassified (derived from Clostridiales),304,2.18817E-05,5.67367E-05,7.34697E-05,4.87772E-05,6.30944E-05,5.38975E-05,5.23821E-05,1.29768E-05,7.66479E-05,6.04615E-05,6.62355E-05,4.238E-05,4.30459E-05,3.44572E-05,6.61166E-05,5.7477E-05,4.30474E-05,2.91357E-05,6.78089E-05,6.85058E-05,4.40256E-05,4.88248E-05,6.79684E-05,5.92436E-05,0.001258598
Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,305,2.18817E-05,4.12873E-05,5.10206E-05,6.27648E-05,6.99447E-05,0.000113647,6.46461E-05,3.89303E-05,2.878E-05,3.88999E-05,6.91828E-05,5.29751E-05,3.59953E-05,2.29715E-05,2.75249E-05,4.6573E-05,6.17335E-05,3.87921E-05,5.89907E-05,0.000149567,5.03381E-05,4.88248E-05,8.93351E-05,4.31493E-05,0.001327756
Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halothermothrix,306,0.000218817,0.000186192,0.000203791,0.00019475,0.000217045,0.000275031,0.000193731,0.000117059,0.000211153,0.000224508,0.000178386,0.000328773,0.000187398,0.000126106,0.000247724,0.000232865,0.000204856,0.000184804,0.000273668,0.000458174,0.000203942,0.000254191,0.000268926,0.000205341,0.00539723
Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Acetohalobium,307,0.000120124,0.000134517,0.000147231,0.000118356,9.0856E-05,0.000101635,0.000108921,5.19071E-05,0.000105329,7.33541E-05,9.33812E-05,0.00010595,7.90412E-05,6.86775E-05,7.15081E-05,8.96345E-05,9.13545E-05,7.42544E-05,9.15268E-05,0.000286359,0.000125603,6.34219E-05,7.86517E-05,6.72907E-05,0.002438885
Bacteria,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae,Natranaerobius,308,0.000175392,9.82903E-05,0.00015831,0.000104369,0.000118978,0.000149373,0.000133034,6.48839E-05,0.000172581,6.91307E-05,0.000120372,0.000201524,0.000129509,0.000149196,0.000126558,0.000161342,0.000104781,0.00010339,0.00012984,0.000268737,0.000138228,0.000146474,0.000221035,0.000105029,0.003350356
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Ammonifex,309,0.000164113,0.000201642,0.000232071,0.000153146,0.000237956,0.000238997,0.000214101,0.000194652,0.000239834,0.00012937,0.000226473,0.000169848,0.000208921,0.000184127,0.000231266,0.000194054,0.000242228,0.000188133,0.000179405,0.000491215,0.000190994,0.000200333,0.000322343,0.000199791,0.005235012
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,310,0.00038293,0.000455492,0.000516037,0.000645581,0.000447069,0.000551295,0.000390787,0.000519071,0.000470272,0.000404559,0.000390898,0.0004451,0.000482411,0.000264053,0.000468207,0.000541503,0.000442931,0.000374602,0.00043939,0.001180679,0.000458061,0.0005411,0.000517591,0.000392645,0.011722262
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Carboxydothermus,311,0.000394209,0.000554048,0.000559769,0.000480599,0.000526388,0.000609812,0.000419888,0.000389303,0.000374338,0.000380107,0.000518095,0.0004451,0.000641977,0.000321482,0.000485233,0.000552592,0.000430474,0.000464506,0.00043939,0.001176273,0.000640961,0.000488248,0.000718365,0.000441205,0.012452364
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Moorella,312,0.000710591,0.000735179,0.000854231,0.000652754,0.000796793,0.000806923,0.000646461,0.000597333,0.000721973,0.000609061,0.000890379,0.000666284,0.000771857,0.00044818,0.000825748,0.000877864,0.000730836,0.000807475,0.000592948,0.001885561,0.000904791,0.000835559,0.001090441,0.000678457,0.019137681
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,313,0.000273521,0.000290343,0.000306124,0.00032028,0.000314751,0.000375743,0.000330506,0.000233448,0.000345657,0.000255628,0.000291622,0.000190601,0.000331379,0.000161037,0.000320651,0.000319727,0.000268527,0.00031966,0.000263026,0.000757749,0.000380368,0.000342277,0.00037576,0.000258063,0.007626449
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,314,0.000648555,0.000522084,0.000548107,0.000509291,0.000483123,0.000566694,0.00046354,0.000389303,0.000470272,0.000404559,0.000482418,0.000456022,0.000526941,0.000356413,0.000434156,0.000473122,0.000477535,0.000384591,0.000398339,0.000975822,0.000487195,0.000498315,0.00057285,0.00040097,0.011930219
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterium,315,6.54195E-05,0.000103351,0.000107581,0.000111542,9.80668E-05,0.00013151,9.27079E-05,7.75931E-05,0.000105329,6.91307E-05,8.73316E-05,9.55736E-05,4.30459E-05,2.29715E-05,0.000115775,9.68423E-05,8.59563E-05,0.000109883,6.49202E-05,0.000253317,0.000119452,6.34219E-05,0.000110886,8.35238E-05,0.002315131
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Thermosediminibacter,316,9.86932E-05,0.000191253,0.00018659,0.000181121,0.000133039,0.000167236,0.000157354,7.75931E-05,8.65379E-05,0.000146708,0.000189244,0.000180224,0.000165504,0.000103608,0.000121166,0.000221776,0.000163331,0.000171484,0.000141699,0.000345833,0.000280016,0.000112247,0.00019709,0.000131945,0.003951295
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermodesulfobiaceae,Coprothermobacter,317,6.54195E-05,6.71251E-05,3.96503E-05,5.55917E-05,9.80668E-05,8.37721E-05,4.84326E-05,1.29768E-05,7.66479E-05,6.4685E-05,6.01859E-05,6.33516E-05,7.19905E-05,6.86775E-05,4.96584E-05,7.17076E-05,6.45018E-05,6.79278E-05,5.30612E-05,0.000145382,7.21891E-05,6.84554E-05,0.000132253,5.11965E-05,0.001652906
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,318,1.09408E-05,1.03351E-05,5.656E-06,6.95792E-06,0,0,0,0,0,4.31233E-06,3.0093E-06,1.0595E-05,0,0,0,3.58538E-06,8.05581E-06,9.6897E-06,1.47477E-05,4.27335E-06,0,0,3.5734E-06,5.38326E-06,0.000101115
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,319,1.09408E-05,1.03351E-05,2.2624E-05,6.95792E-06,3.49723E-05,2.38997E-05,1.61304E-05,2.59536E-05,1.91867E-05,1.72493E-05,1.20372E-05,3.1785E-05,3.59953E-05,1.14857E-05,1.101E-05,3.23424E-05,1.34263E-05,9.6897E-06,4.4243E-05,2.5552E-05,3.14006E-06,2.44124E-05,2.50507E-05,1.60943E-05,0.000484514
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,320,1.09408E-05,5.16757E-06,1.6968E-05,6.95792E-06,6.99447E-06,1.19499E-05,2.01629E-05,1.29768E-05,0,1.72493E-05,9.02789E-06,0,1.43981E-05,2.29715E-05,0,1.07561E-05,5.37054E-06,6.4598E-06,5.89907E-06,2.5552E-05,6.28013E-06,9.76496E-06,7.14681E-06,1.34581E-05,0.000246453
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,321,2.18817E-05,5.16757E-06,1.6968E-05,2.78317E-05,0,5.97493E-06,8.06518E-06,0,0,1.2937E-05,6.01859E-06,2.119E-05,7.19905E-06,0,5.50498E-06,1.07561E-05,2.68527E-06,3.2299E-06,8.84861E-06,8.5467E-06,9.42019E-06,4.88248E-06,1.07202E-05,5.38326E-06,0.000203211
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Holdemania,322,4.37634E-05,3.08988E-05,2.828E-05,2.08738E-05,4.90334E-05,3.57264E-05,4.42753E-05,2.59536E-05,3.83734E-05,2.57851E-05,4.21922E-05,4.238E-05,3.59953E-05,2.29715E-05,6.04413E-05,3.58538E-05,2.94826E-05,4.52852E-05,4.13543E-05,6.85058E-05,3.77131E-05,4.4043E-05,8.58354E-05,3.23273E-05,0.000967344
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,323,2.18817E-05,1.55027E-05,2.2624E-05,1.39158E-05,6.99447E-06,2.98746E-05,8.06518E-06,1.29768E-05,9.59335E-06,4.31233E-06,2.40433E-05,2.119E-05,7.19905E-06,1.14857E-05,5.50498E-05,2.51346E-05,1.88246E-05,9.6897E-06,2.66066E-05,4.27335E-05,1.25603E-05,9.76496E-06,2.50507E-05,1.60943E-05,0.000451168
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,unclassified (derived from Erysipelotrichaceae),324,4.37634E-05,6.20641E-05,3.38194E-05,2.08738E-05,3.49723E-05,4.77378E-05,6.04888E-05,2.59536E-05,6.72523E-05,2.57851E-05,4.21922E-05,6.33516E-05,1.43981E-05,5.74286E-05,5.50498E-05,5.02693E-05,4.30474E-05,4.19554E-05,4.4243E-05,5.55095E-05,5.03381E-05,3.90095E-05,3.92338E-05,7.81128E-05,0.00109685
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Acidaminococcus,325,7.66987E-05,5.16757E-05,0.00011312,6.95792E-05,2.79779E-05,8.96239E-05,7.2545E-05,3.89303E-05,0.000105329,9.06923E-05,9.92757E-05,6.33516E-05,5.04676E-05,0.000103608,0.000121166,8.61231E-05,7.79282E-05,5.17783E-05,8.55974E-05,0.00017534,6.91138E-05,0.000107465,9.3019E-05,5.66075E-05,0.001977013
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,326,0,2.58378E-05,2.2624E-05,2.08738E-05,6.99447E-06,2.98746E-05,2.01629E-05,1.29768E-05,2.878E-05,3.44542E-05,3.90898E-05,2.119E-05,2.87962E-05,1.14857E-05,3.29164E-05,3.58538E-05,1.88246E-05,2.26426E-05,2.66066E-05,5.13243E-05,4.71009E-05,6.34219E-05,4.64174E-05,3.23273E-05,0.000680576
