domain,phylum,className,order,family,genus,bulk1,bulk1,bulk2,bulk3,bulk4,bulk5,bulk6,nulk7,bulk8,bulk8,bulk9,bulk10,bulk11,bulk12,bulk13,bulk14,bulk15,bulk15,bulk16,bulk17,bulk18,bulk19,bulk20,bulk20,bulk21,bulk22,bulk23,bulk24,bulk25,bulk26,bulk26,bulk27,bulk28,bulk29,bulk29,bulk30,bulk31,bulk32,bulk33,bulk34,bulk34,bulk35,bulk36,bulk37,bulk38,bulk38,bulk39,bulk40
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,0.000212283,0.000144311,0.000170237,0.000176034,0.000154134,0.000137528,0.000157923,0.0001173,0.000113506,0.00020924,0.000132678,0.000150869,0.000117612,0.000151999,0.000145441,0.000130145,0.000125993,0.000154757,0.000140909,0.000155829,0.000185729,0.000102565,0.000121313,0.000165202,0.000126345,0.000134183,0.000110371,0.000169291,0.00014846,0.000102816,9.47342E-05,0.000120078,0.000108774,8.99442E-05,0.000158526,0.000141814,8.05776E-05,0.000115236,0.000126796,0.000126447,0.000149931,0.000153426,0.000143959,0.000113161,0.000208392,0.000146913,0.000149942,0.000113832
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Frankiaceae,Frankia,0.023548789,0.024065586,0.02105754,0.024747501,0.023399024,0.022829724,0.022342946,0.01880471,0.019810521,0.023096919,0.022792659,0.023281809,0.020582101,0.025600938,0.022231764,0.018049058,0.019203989,0.018747651,0.021185605,0.022269443,0.018550574,0.018967172,0.020137994,0.020055508,0.02468777,0.026662194,0.024807913,0.023326473,0.025379316,0.021045555,0.024718348,0.022529588,0.023907014,0.022531031,0.022014378,0.025785193,0.025196609,0.023198364,0.026970181,0.02357859,0.024445256,0.022149906,0.018748929,0.02204368,0.022454265,0.018873958,0.022230815,0.019450115
Eukaryota,Phaeophyceae,unclassified (derived from Phaeophyceae),Fucales,Fucaceae,Fucus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63121E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Fulvimarina,0.000219603,0.000295494,0.000192441,0.000271386,0.000168814,0.00016809,0.000214775,0.000227269,0.000363218,0.000185097,0.000195525,0.000212588,0.000321473,0.000282283,0.000249328,0.000205492,0.000192305,0.000302144,0.000239545,0.000155829,0.000304595,0.000256412,0.000326029,0.000256063,0.000240055,0.000228111,0.000271681,0.000276211,0.00024496,0.00028472,0.000284203,0.000375243,0.000279705,0.000187384,0.000317051,0.000258603,0.000209502,0.000244876,0.000201381,0.000275208,0.000306381,0.000323003,0.000274207,0.000271585,0.000290261,0.000302467,0.000299883,0.000227664
Bacteria,Fusobacteria,Fusobacteria (class),Fusobacteriales,Fusobacteriaceae,Fusobacterium,0.000248884,0.000185543,0.000259056,0.000249382,0.000176153,0.000244495,0.000227409,0.000219938,0.000249712,0.000321908,0.000328203,0.000240019,0.000172498,0.000246093,0.000152367,0.000171243,0.000278511,0.000302144,0.000190227,0.000226661,0.000267449,0.00020513,0.000136477,0.000371704,0.000259007,0.000201275,0.000322622,0.000267301,0.00014846,0.000189813,0.000262341,0.000187621,0.000170931,0.000254842,0.000130956,0.000325339,0.000282022,0.000244876,0.00015663,0.000267769,0.000267268,0.000234177,0.000246787,0.000203689,0.000215835,0.000319751,0.000228858,0.000250431
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella,0.000307445,0.000322982,0.000495907,0.000220043,0.000359646,0.000305619,0.000416917,0.000549845,0.000469157,0.000474815,0.000425966,0.000514326,0.000321473,0.000253331,0.000470953,0.000404135,0.000318298,0.000493747,0.000521362,0.000432073,0.000386316,0.000468868,0.000432178,0.000413005,0.000315862,0.000422677,0.000399032,0.000427682,0.000334036,0.000292629,0.000276915,0.000480311,0.000318553,0.000344786,0.000420437,0.000442127,0.000410946,0.000511358,0.000335636,0.000371902,0.00046283,0.000403753,0.000452442,0.00035457,0.000364686,0.000388886,0.000339342,0.000288375
Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Gallus,5.12408E-05,4.81037E-05,7.4016E-05,4.40086E-05,2.93589E-05,5.34833E-05,5.68523E-05,2.93251E-05,6.81034E-05,2.41431E-05,2.79322E-05,3.42884E-05,5.48856E-05,1.44761E-05,6.2332E-05,4.79482E-05,1.32624E-05,6.63242E-05,4.22726E-05,4.24989E-05,8.91497E-05,2.93042E-05,4.54925E-05,4.13005E-05,3.79034E-05,4.69641E-05,3.39602E-05,5.34602E-05,2.96921E-05,3.95444E-05,2.9149E-05,6.75437E-05,7.76959E-05,4.49721E-05,6.89242E-05,5.00521E-05,3.2231E-05,5.04156E-05,4.47514E-05,5.20663E-05,3.91124E-05,5.65255E-05,6.16967E-05,2.26321E-05,5.95406E-05,2.59258E-05,4.735E-05,7.58881E-05
Eukaryota,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89166E-06,0
Bacteria,Actinobacteria,Actinobacteria (class),Bifidobacteriales,Bifidobacteriaceae,Gardnerella,1.46402E-05,3.43598E-05,2.96064E-05,5.86781E-05,3.66986E-05,5.34833E-05,5.68523E-05,0,2.27011E-05,4.82862E-05,4.88813E-05,2.0573E-05,6.27264E-05,4.34282E-05,2.77031E-05,5.47979E-05,3.97873E-05,2.94774E-05,2.11363E-05,4.95821E-05,7.42914E-06,2.93042E-05,3.79104E-05,2.47803E-05,3.15862E-05,5.36733E-05,4.24502E-05,0,2.96921E-05,5.53622E-05,1.45745E-05,5.2534E-05,6.21567E-05,4.49721E-05,5.51393E-05,5.00521E-05,4.83465E-05,2.88089E-05,4.47514E-05,2.23141E-05,5.21499E-05,4.03753E-05,2.74207E-05,4.52642E-05,2.97703E-05,6.04935E-05,4.735E-05,1.51776E-05
Bacteria,Firmicutes,Bacilli,Bacillales,unclassified (derived from Bacillales),Gemella,1.46402E-05,6.87195E-06,1.48032E-05,0,1.46794E-05,1.52809E-05,1.26338E-05,4.39876E-05,7.56704E-06,8.04771E-06,6.98305E-06,2.0573E-05,7.8408E-06,7.23804E-06,2.77031E-05,1.36995E-05,1.32624E-05,7.36936E-06,7.04543E-06,2.12495E-05,1.48583E-05,2.19782E-05,2.27462E-05,8.26009E-06,1.26345E-05,6.70916E-06,8.49005E-06,1.78201E-05,2.96921E-05,0,7.28725E-06,7.50486E-06,3.10783E-05,0,3.44621E-05,3.33681E-05,8.05776E-06,2.16067E-05,1.49171E-05,7.43804E-06,1.95562E-05,2.42252E-05,2.74207E-05,7.54404E-06,7.44258E-06,0,7.89166E-06,2.27664E-05
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata,0.015116024,0.012458854,0.011775939,0.013429957,0.012147235,0.011017558,0.013448722,0.011004237,0.013113687,0.01217618,0.011906092,0.013413614,0.012858913,0.009901635,0.011884644,0.012124035,0.015238525,0.013309064,0.013978131,0.007571894,0.009583596,0.010498245,0.01453484,0.01322441,0.011699527,0.008876216,0.009160759,0.014149136,0.012047567,0.013350206,0.010172999,0.01175261,0.012835355,0.016924507,0.010779739,0.011987487,0.008791014,0.011343503,0.011202769,0.01302401,0.011205705,0.011183966,0.011461868,0.01019954,0.016485316,0.010776477,0.013865652,0.012703665
Bacteria,Gemmatimonadetes,Gemmatimonadetes (class),Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.007217627,0.009874999,0.010132785,0.01035669,0.012051818,0.013225654,0.011124096,0.013313588,0.008369151,0.014968735,0.014804056,0.012117513,0.010122473,0.009503543,0.011732277,0.009548534,0.012320792,0.01219629,0.013139725,0.014024649,0.013424464,0.015260185,0.012184396,0.010870283,0.0099307,0.014176451,0.010255975,0.009507008,0.008061403,0.009648845,0.008693688,0.01145992,0.009020488,0.011730227,0.011744677,0.010953076,0.011168053,0.010500843,0.011605531,0.008821517,0.011133999,0.011022465,0.010796915,0.011255705,0.006586684,0.010586354,0.01124562,0.011762652
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,0.002247273,0.002020355,0.001591343,0.002039065,0.001812911,0.00211641,0.001888759,0.002382663,0.00227768,0.002341883,0.002234574,0.002667636,0.001873951,0.001860176,0.001939219,0.001541191,0.00235408,0.002557168,0.00205022,0.002089531,0.002065302,0.002029319,0.001956176,0.002263266,0.002084689,0.001650453,0.002343253,0.002325519,0.002241753,0.001945587,0.001756227,0.001966273,0.001950166,0.002151166,0.001922984,0.002244004,0.002393154,0.002225487,0.002438952,0.002119842,0.002398894,0.002018766,0.002330763,0.002263211,0.002091365,0.002082703,0.002178099,0.002284231
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,0.008161921,0.008163882,0.007571832,0.008178264,0.007750743,0.008320472,0.009014245,0.009420683,0.008951813,0.008715666,0.008721823,0.010080783,0.008389656,0.006716899,0.007881541,0.007610058,0.009621888,0.009580168,0.008672923,0.008329792,0.008766391,0.009443293,0.009052999,0.009160444,0.007637542,0.007380074,0.00928811,0.008268513,0.006881143,0.007616261,0.006587673,0.007910122,0.007855051,0.009226779,0.007609228,0.008275287,0.00880713,0.009118016,0.008398347,0.008464491,0.00860473,0.008123516,0.009953728,0.007468598,0.008313362,0.009601175,0.008830771,0.00846911
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Geodermatophilaceae,Geodermatophilus,0.010226191,0.013530879,0.014536734,0.014471493,0.017174942,0.015410828,0.013398187,0.011033563,0.012182941,0.014349061,0.013938158,0.01425025,0.0141056,0.013564082,0.012528742,0.009089601,0.009416321,0.00644819,0.016683576,0.010745148,0.007600015,0.007641082,0.011342786,0.009994714,0.018907497,0.021482724,0.015604703,0.010843513,0.015506696,0.014212275,0.016440033,0.024315744,0.014769981,0.015050669,0.013929573,0.014348279,0.008621801,0.012891981,0.017975148,0.015924846,0.012046622,0.011813821,0.007780634,0.012213798,0.010538694,0.00777773,0.013029136,0.009523954
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Geraniales,Geraniaceae,Geranium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127474,0,0,0,0,0,0,0,0,0,8.34202E-06,0,0,0,0,1.30375E-05,8.07507E-06,0,0,0,0,0,0
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Hexamitidae,Giardia,0,1.37439E-05,0,0,7.33972E-06,1.52809E-05,6.31692E-06,1.46625E-05,1.51341E-05,8.04771E-06,6.98305E-06,6.85768E-06,0,0,6.92578E-06,0,1.98936E-05,0,1.40909E-05,0,2.22874E-05,7.32606E-06,0,8.26009E-06,6.31724E-06,2.01275E-05,0,1.78201E-05,2.96921E-05,0,1.45745E-05,0,2.33088E-05,1.49907E-05,6.89242E-06,8.34202E-06,2.41733E-05,7.20222E-06,0,1.48761E-05,6.51873E-06,0,6.85518E-06,0,0,8.64192E-06,0,0
Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,0.00065881,0.000426061,0.000466301,0.000403412,0.000499101,0.000297978,0.000435867,0.000256594,0.000612931,0.000321908,0.000293288,0.000192015,0.000658627,0.000528377,0.000540211,0.000568528,0.000371348,0.000375837,0.000352271,0.000339992,0.000468036,0.000380955,0.000500417,0.000404745,0.000416938,0.000483059,0.000314132,0.000552422,0.000541881,0.000648529,0.000626703,0.000487816,0.000582719,0.00043473,0.00039976,0.000375391,0.000225617,0.00045374,0.000320718,0.000751242,0.000417199,0.000347228,0.000281063,0.000573347,0.000632619,0.000483948,0.0003788,0.000326319
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,0,0,0,0,0,0,0,0,0,0,0,0,7.8408E-06,0,0,0,0,0,7.04543E-06,0,0,0,0,0,0,0,0,0,0,0,7.28725E-06,0,0,7.49535E-06,0,0,0,0,0,0,0,0,6.85518E-06,0,0,0,0,0
Bacteria,Cyanobacteria,Gloeobacteria,Gloeobacterales,unclassified (derived from Gloeobacterales),Gloeobacter,0.0027304,0.002920581,0.002775598,0.002963245,0.002671658,0.0029263,0.002848931,0.003086465,0.002951147,0.002921318,0.003023659,0.00342198,0.002948141,0.002518837,0.002978087,0.002520703,0.003242663,0.003124609,0.002853399,0.002599518,0.002577913,0.002769251,0.00303283,0.00263497,0.00265324,0.002475679,0.002793225,0.002744291,0.002494136,0.002388485,0.002448516,0.002776798,0.002525115,0.003050609,0.002563979,0.00276121,0.002820215,0.002650418,0.002849173,0.003354557,0.002966024,0.002963549,0.002646101,0.002489533,0.002761197,0.002851834,0.003046182,0.002845803
Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Gloiocephala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63121E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,0,0,0,0,7.33972E-06,7.64047E-06,0,0,0,0,6.98305E-06,0,0,0,0,0,0,0,0,0,0,0,0,8.26009E-06,0,0,8.49005E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,0.00201303,0.001779836,0.001917013,0.001951048,0.00157804,0.001268318,0.001370772,0.001033709,0.001422604,0.001279585,0.001145219,0.001227524,0.001693613,0.001925318,0.001378231,0.001979574,0.001213512,0.00126753,0.001352722,0.001317467,0.001404108,0.001340669,0.001258625,0.001908082,0.001206593,0.001361959,0.001570658,0.001381055,0.002048754,0.001384056,0.00196027,0.001118224,0.001856931,0.001116808,0.001392268,0.001326382,0.001410108,0.001202771,0.001297791,0.001227277,0.001316784,0.001372761,0.001384747,0.001508808,0.002009497,0.001088882,0.001357366,0.001388752
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,0.000907693,0.000728427,0.000814176,0.000931515,0.000726632,0.000496631,0.000764347,0.000601164,0.000832375,0.000603578,0.000768135,0.000548614,0.00078408,0.000962659,0.000796465,0.000938414,0.000663121,0.000655873,0.000669316,0.000602068,0.000646336,0.00068865,0.00084161,0.000933391,0.000707531,0.000751426,0.000755614,0.000605882,0.000861071,0.000680165,0.000918193,0.000487816,0.000885733,0.000674582,0.000840875,0.00078415,0.000757429,0.000799447,0.000723481,0.000632233,0.000795286,0.000759056,0.00075407,0.000656331,0.000945208,0.000665428,0.000741816,0.000599516
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Fabales,Fabaceae,Glycine,0,0,0,0,0,7.64047E-06,0,0,0,0,0,0,7.8408E-06,0,0,0,0,7.36936E-06,0,0,0,0,0,0,0,6.70916E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Gordoniaceae,Gordonia,0.000951614,0.000955202,0.000954806,0.000997528,0.0010349,0.000871014,0.000814883,0.000799109,0.000809674,0.000853057,0.000865898,0.000891498,0.000650786,0.001056753,0.000955758,0.000698673,0.000676384,0.000729567,0.000774997,0.000878311,0.000720627,0.000739932,0.000780954,0.000636027,0.001130786,0.001019792,0.000874475,0.000891004,0.000972416,0.00085416,0.001071226,0.00081803,0.000792498,0.000794507,0.001102787,0.000892596,0.000910527,0.000806649,0.001327625,0.000862813,0.00092566,0.000944783,0.00075407,0.000958093,0.001019634,0.000985179,0.000954891,0.000857535
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Malvales,Malvaceae,Gossypium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35458E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota,unclassified (derived from Eukaryota),Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,0,0,7.4016E-06,0,0,0,0,0,0,0,6.98305E-06,0,7.8408E-06,0,6.92578E-06,0,0,7.36936E-06,0,0,0,7.32606E-06,7.58208E-06,0,0,0,0,8.91004E-06,0,7.90889E-06,0,0,0,0,6.89242E-06,8.34202E-06,0,0,0,7.43804E-06,0,0,0,0,0,0,0,0
Eukaryota,unclassified (derived from Eukaryota),Florideophyceae,Gracilariales,Gracilariaceae,Gracilariopsis,0,0,7.4016E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Gramella,0.000710051,0.000817763,0.000754963,0.000733477,0.000866087,0.000955059,0.00073908,0.001026378,0.000817241,0.000764532,0.000900813,0.000932644,0.000909533,0.000731042,0.001038867,0.000698673,0.000974788,0.000795891,0.00106386,0.000828729,0.001084655,0.000849823,0.001106983,0.000611247,0.000814924,0.000905736,0.000747124,0.000864273,0.000556727,0.000941158,0.000655852,0.000938107,0.000800267,0.000921928,0.000889122,0.000709072,0.000725198,0.000857065,0.000798067,0.000907441,0.00087351,0.000985158,0.000829477,0.000769492,0.000736815,0.000924686,0.000923325,0.001062433
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Granulibacter,0.002225313,0.001752348,0.002176069,0.002163756,0.001585379,0.001268318,0.001730836,0.001319629,0.001853926,0.001706114,0.00137566,0.001241239,0.001936678,0.002526075,0.001648336,0.002130268,0.001352767,0.00172443,0.001514767,0.001430798,0.001678987,0.00165569,0.001630146,0.001965902,0.001617213,0.001455887,0.001638579,0.001496886,0.002694557,0.001542233,0.002856602,0.001170758,0.002027862,0.001424117,0.001474977,0.001584984,0.001442339,0.001310805,0.001655802,0.001435542,0.001584053,0.001703839,0.001508141,0.001908642,0.002203004,0.001382708,0.001507308,0.001601238
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,2.92804E-05,2.74878E-05,4.44096E-05,5.13434E-05,1.46794E-05,1.52809E-05,3.15846E-05,7.33127E-05,3.02682E-05,1.60954E-05,2.79322E-05,4.11461E-05,3.13632E-05,1.44761E-05,0,6.84974E-06,2.65248E-05,5.15855E-05,2.81817E-05,2.12495E-05,7.42914E-06,3.66303E-05,0,5.78207E-05,4.42207E-05,5.36733E-05,5.09403E-05,1.78201E-05,1.4846E-05,3.95444E-05,1.45745E-05,2.25146E-05,0,2.24861E-05,2.75697E-05,5.00521E-05,2.41733E-05,2.88089E-05,2.23757E-05,3.71902E-05,4.56311E-05,4.84504E-05,2.05656E-05,2.26321E-05,2.23277E-05,6.91354E-05,0,3.7944E-05
Eukaryota,unclassified (derived from Eukaryota),Cryptophyta,Pyrenomonadales,Geminigeraceae,Guillardia,7.32011E-06,0,0,0,0,0,0,7.33127E-06,0,0,0,0,0,0,1.38516E-05,0,0,0,0,0,0,0,1.51642E-05,8.26009E-06,1.89517E-05,0,0,0,1.4846E-05,0,0,1.50097E-05,0,0,0,8.34202E-06,0,0,7.45857E-06,0,6.51873E-06,0,0,1.50881E-05,7.44258E-06,8.64192E-06,0,7.58881E-06
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Asterales,Asteraceae,Guizotia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92578E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05776E-06,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,0.000226923,0.000219903,0.000222048,9.5352E-05,0.000234871,0.000183371,0.000126338,0.000249263,9.08045E-05,0.000193145,0.000153627,0.000144011,0.000203861,0.000180951,0.000214699,0.000226041,0.000185674,0.000169495,0.000176136,0.000240827,0.000297166,0.000227108,0.000235044,0.000165202,0.000227421,0.000147601,0.000169801,0.000178201,0.000133614,9.49067E-05,0.000167607,0.000172612,0.000116544,0.000164898,0.000179203,0.000216893,0.000209502,0.000151247,0.00015663,0.000133885,0.000130375,0.000153426,0.000205656,9.05285E-05,0.000133966,0.000164197,0.000205183,0.000159365
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,0.000805212,0.000831507,0.000858585,0.000733477,0.000807369,0.000924497,0.000998073,0.000909078,0.000802107,0.000740389,0.000768135,0.00079549,0.000831125,0.000586281,0.000907278,0.000753471,0.001007944,0.000840107,0.000824315,0.000743731,0.000898926,0.000989018,0.000978088,0.00089209,0.000833876,0.000771553,0.000891455,0.000748443,0.000801687,0.000814616,0.000787023,0.000705457,0.000714802,0.000764526,0.000785735,0.000934307,0.000668794,0.000957896,0.000716022,0.00079587,0.000749655,0.000872107,0.000863753,0.000792124,0.000684717,0.000967895,0.000970675,0.000774058
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halalkalicoccus,0.000153722,8.93354E-05,8.14176E-05,0.000102687,0.000139455,0.000122248,0.000132655,9.53065E-05,0.000121073,7.24294E-05,8.37965E-05,0.000123438,8.62488E-05,0.000108571,0.000124664,8.21968E-05,0.000145887,0.00011054,0.000126818,0.000127497,9.65789E-05,0.000117217,9.8567E-05,0.000115641,0.000120028,9.39282E-05,6.79204E-05,0.00011583,6.68072E-05,0.000118633,0.000109309,8.25535E-05,0.000124313,0.000119926,6.89242E-05,0.000116788,7.25198E-05,0.00012964,9.69614E-05,8.92565E-05,0.000136893,0.000169576,0.000116538,0.000105617,6.69832E-05,6.04935E-05,0.000157833,6.82993E-05
Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,0.000146402,8.24635E-05,0.000103622,0.000117356,8.07369E-05,0.000145169,6.31692E-05,0.000102638,9.83716E-05,0.000112668,0.000167593,9.60075E-05,0.000141134,8.68564E-05,0.000138516,0.000116446,0.000106099,0.000103171,0.000105681,0.000113331,5.94332E-05,0.000109891,4.54925E-05,0.000115641,0.000120028,7.38007E-05,0.000178291,9.80104E-05,0.000103922,0.00014236,5.8298E-05,9.75632E-05,0.000108774,0.000119926,7.58166E-05,8.34202E-05,9.66931E-05,0.000144044,0.00010442,9.66945E-05,0.000136893,0.000129201,0.000137104,9.05285E-05,0.000104196,5.18515E-05,0.00014205,9.86545E-05
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0.003081766,0.003649008,0.003227096,0.002779876,0.003501046,0.0029263,0.003625912,0.004303456,0.003692717,0.003371989,0.003617217,0.003812868,0.003653813,0.002562265,0.003670665,0.003568713,0.004184295,0.004311075,0.003973622,0.003222836,0.004398054,0.004476223,0.003851695,0.003997885,0.002855392,0.003039249,0.003226217,0.002904672,0.00238279,0.003361278,0.002302771,0.003137031,0.002711585,0.004114949,0.003397961,0.002869656,0.003416489,0.003881999,0.002834256,0.004804975,0.003441892,0.003577254,0.004023993,0.003772019,0.003505455,0.005029599,0.003306607,0.003672983
Eukaryota,Mollusca,Gastropoda,unclassified (derived from Gastropoda),Haliotidae,Haliotis,7.32011E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,0.000314765,0.000151183,0.000133229,0.000300725,0.000161474,0.000336181,0.000233726,0.000205276,0.000227011,0.000265574,0.000209491,0.000226303,0.00019602,0.000202665,0.000235477,0.000198642,0.00027188,0.000257928,0.000253635,0.000262077,0.000178299,0.000212456,0.000242626,0.000297363,0.000309545,0.000201275,0.000246211,0.000222751,0.000155883,0.000276811,0.000233192,0.000232651,0.00019424,0.000239851,0.000241235,0.000300313,0.000225617,0.000237673,0.000246133,0.000245455,0.000293343,0.000266477,0.000260497,0.000188601,0.000163737,0.000250616,0.000213075,0.000212487
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,7.32011E-05,0.000164927,6.66144E-05,8.80172E-05,0.000102756,0.000183371,0.000138972,8.79752E-05,8.32375E-05,0.000128763,7.68135E-05,0.000150869,7.8408E-05,0.000115809,0.000117738,6.16476E-05,0.000152518,0.000147387,0.000133863,0.000127497,6.68623E-05,0.000124543,0.000106149,0.000165202,0.000170565,8.05099E-05,0.000110371,0.000169291,0.000141037,0.000110724,0.000109309,0.000120078,8.54654E-05,0.000127421,0.000144741,0.000158498,0.000128924,0.000165651,0.000134254,0.000156199,0.000117337,0.000121126,8.91174E-05,8.29844E-05,0.000126524,0.000146913,0.000126267,0.000159365
Eukaryota,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64192E-06,0,0
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloferax,0.000117122,0.000103079,5.92128E-05,5.86781E-05,0.000110096,0.000129888,0.000138972,0.000124632,0.000136207,0.000128763,8.37965E-05,0.000102865,7.05672E-05,0.000101333,0.000124664,5.47979E-05,0.000106099,0.00011791,7.04543E-05,0.000106247,0.000118866,8.05867E-05,0.000144059,0.000107381,0.000120028,0.000134183,0.000118861,0.00010692,0.000111345,8.69978E-05,0.000109309,9.75632E-05,6.99263E-05,8.99442E-05,8.2709E-05,0.00012513,0.000104751,0.000144044,0.000149171,0.000148761,8.47436E-05,8.88257E-05,0.000137104,9.80725E-05,5.20981E-05,0.000103703,9.47E-05,0.000136599
Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halogeometricum,8.78413E-05,8.24635E-05,7.4016E-05,9.5352E-05,0.000146794,0.000122248,0.000151606,0.000139294,0.000189176,0.000136811,0.000111729,0.000137154,9.40896E-05,5.06663E-05,0.000138516,0.000123295,0.000139255,0.000140018,0.000154999,0.000148746,6.68623E-05,7.32606E-05,0.000121313,0.000123901,0.000189517,6.70916E-05,0.000127351,0.00012474,7.42302E-05,0.000110724,0.00013117,9.75632E-05,6.99263E-05,0.000142412,0.000158526,0.000216893,0.000120866,0.000144044,0.000171547,0.000141323,8.47436E-05,0.000129201,0.000150814,0.000113161,0.000111639,0.000129629,0.000173617,0.000136599
